id,content_type,category_id,category_name,grade_id,grade_name,item,description
CCSS.MATH.CONTENT.HSF.TF.B.7,MATH.CONTENT,TF,Trigonometric Functions,HSF,High School: Functions,B7,"(+) Use inverse functions to solve trigonometric equations that arise in modeling contexts; evaluate the solutions using technology, and interpret them in terms of the context.*"
CCSS.MATH.CONTENT.HSF.TF.C.8,MATH.CONTENT,TF,Trigonometric Functions,HSF,High School: Functions,C8,"Prove the Pythagorean identity sin2(θ) + cos2(θ) = 1 and use it to find sin(θ), cos(θ), or tan(θ) given sin(θ), cos(θ), or tan(θ) and the quadrant of the angle."
CCSS.MATH.CONTENT.HSF.TF.C.9,MATH.CONTENT,TF,Trigonometric Functions,HSF,High School: Functions,C9,"(+) Prove the addition and subtraction formulas for sine, cosine, and tangent and use them to solve problems."
CCSS.MATH.CONTENT.HSG.C.A.1,MATH.CONTENT,C,Circles,HSG,High School: Geometry,A1,Prove that all circles are similar.
CCSS.MATH.CONTENT.HSG.C.A.2,MATH.CONTENT,C,Circles,HSG,High School: Geometry,A2,"Identify and describe relationships among inscribed angles, radii, and chords. Include the relationship between central, inscribed, and circumscribed angles; inscribed angles on a diameter are right angles; the radius of a circle is perpendicular to the tangent where the radius intersects the circle."
CCSS.MATH.CONTENT.HSG.C.A.3,MATH.CONTENT,C,Circles,HSG,High School: Geometry,A3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
CCSS.MATH.CONTENT.HSG.C.A.4,MATH.CONTENT,C,Circles,HSG,High School: Geometry,A4,(+) Construct a tangent line from a point outside a given circle to the circle.
CCSS.MATH.CONTENT.HSG.C.B.5,MATH.CONTENT,C,Circles,HSG,High School: Geometry,B5,"Derive using similarity the fact that the length of the arc intercepted by an angle is proportional to the radius, and define the radian measure of the angle as the constant of proportionality; derive the formula for the area of a sector."
CCSS.MATH.CONTENT.HSG.CO.A.1,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,A1,"Know precise definitions of angle, circle, perpendicular line, parallel line, and line segment, based on the undefined notions of point, line, distance along a line, and distance around a circular arc."
CCSS.MATH.CONTENT.HSG.CO.A.2,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,A2,"Represent transformations in the plane using, e.g., transparencies and geometry software; describe transformations as functions that take points in the plane as inputs and give other points as outputs. Compare transformations that preserve distance and angle to those that do not (e.g., translation versus horizontal stretch)."
CCSS.MATH.CONTENT.HSG.CO.A.3,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,A3,"Given a rectangle, parallelogram, trapezoid, or regular polygon, describe the rotations and reflections that carry it onto itself."
CCSS.MATH.CONTENT.HSG.CO.A.4,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,A4,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
CCSS.MATH.CONTENT.HSG.CO.A.5,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,A5,"Given a geometric figure and a rotation, reflection, or translation, draw the transformed figure using, e.g., graph paper, tracing paper, or geometry software. Specify a sequence of transformations that will carry a given figure onto another."
CCSS.MATH.CONTENT.HSG.CO.B.6,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,B6,"Use geometric descriptions of rigid motions to transform figures and to predict the effect of a given rigid motion on a given figure; given two figures, use the definition of congruence in terms of rigid motions to decide if they are congruent."
CCSS.MATH.CONTENT.HSG.CO.B.7,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,B7,Use the definition of congruence in terms of rigid motions to show that two triangles are congruent if and only if corresponding pairs of sides and corresponding pairs of angles are congruent.
CCSS.MATH.CONTENT.HSG.CO.B.8,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,B8,"Explain how the criteria for triangle congruence (ASA, SAS, and SSS) follow from the definition of congruence in terms of rigid motions."
CCSS.MATH.CONTENT.HSG.CO.C.9,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,C9,"Prove theorems about lines and angles. Theorems include: vertical angles are congruent; when a transversal crosses parallel lines, alternate interior angles are congruent and corresponding angles are congruent; points on a perpendicular bisector of a line segment are exactly those equidistant from the segment's endpoints."
CCSS.MATH.CONTENT.HSG.CO.C.10,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,C10,Prove theorems about triangles. Theorems include: measures of interior angles of a triangle sum to 180°; base angles of isosceles triangles are congruent; the segment joining midpoints of two sides of a triangle is parallel to the third side and half the length; the medians of a triangle meet at a point.
CCSS.MATH.CONTENT.HSG.CO.C.11,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,C11,"Prove theorems about parallelograms. Theorems include: opposite sides are congruent, opposite angles are congruent, the diagonals of a parallelogram bisect each other, and conversely, rectangles are parallelograms with congruent diagonals."
CCSS.MATH.CONTENT.HSG.CO.D.12,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,D12,"Make formal geometric constructions with a variety of tools and methods (compass and straightedge, string, reflective devices, paper folding, dynamic geometric software, etc.). Copying a segment; copying an angle; bisecting a segment; bisecting an angle; constructing perpendicular lines, including the perpendicular bisector of a line segment; and constructing a line parallel to a given line through a point not on the line."
CCSS.MATH.CONTENT.HSG.CO.D.13,MATH.CONTENT,CO,Congruence,HSG,High School: Geometry,D13,"Construct an equilateral triangle, a square, and a regular hexagon inscribed in a circle."
CCSS.MATH.CONTENT.HSG.GMD.A.1,MATH.CONTENT,GMD,Geometric Measurement & Dimension,HSG,High School: Geometry,A1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid, and cone. Use dissection arguments, Cavalieri's principle, and informal limit arguments."
CCSS.MATH.CONTENT.HSG.GMD.A.2,MATH.CONTENT,GMD,Geometric Measurement & Dimension,HSG,High School: Geometry,A2,(+) Give an informal argument using Cavalieri's principle for the formulas for the volume of a sphere and other solid figures.
CCSS.MATH.CONTENT.HSG.GMD.A.3,MATH.CONTENT,GMD,Geometric Measurement & Dimension,HSG,High School: Geometry,A3,"Use volume formulas for cylinders, pyramids, cones, and spheres to solve problems.*"
CCSS.MATH.CONTENT.HSG.GMD.B.4,MATH.CONTENT,GMD,Geometric Measurement & Dimension,HSG,High School: Geometry,B4,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects."
CCSS.MATH.CONTENT.HSG.GPE.A.1,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,A1,Derive the equation of a circle of given center and radius using the Pythagorean Theorem; complete the square to find the center and radius of a circle given by an equation.
CCSS.MATH.CONTENT.HSG.GPE.A.2,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,A2,Derive the equation of a parabola given a focus and directrix.
CCSS.MATH.CONTENT.HSG.GPE.A.3,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,A3,"(+) Derive the equations of ellipses and hyperbolas given the foci, using the fact that the sum or difference of distances from the foci is constant."
CCSS.MATH.CONTENT.HSG.GPE.B.4,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,B4,"Use coordinates to prove simple geometric theorems algebraically. For example, prove or disprove that a figure defined by four given points in the coordinate plane is a rectangle; prove or disprove that the point (1, √3) lies on the circle centered at the origin and containing the point (0, 2)."
CCSS.MATH.CONTENT.HSG.GPE.B.5,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,B5,"Prove the slope criteria for parallel and perpendicular lines and use them to solve geometric problems (e.g., find the equation of a line parallel or perpendicular to a given line that passes through a given point)."
CCSS.MATH.CONTENT.HSG.GPE.B.6,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,B6,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
CCSS.MATH.CONTENT.HSG.GPE.B.7,MATH.CONTENT,GPE,Expressing Geometric Properties with Equations,HSG,High School: Geometry,B7,"Use coordinates to compute perimeters of polygons and areas of triangles and rectangles, e.g., using the distance formula.*"
CCSS.MATH.CONTENT.HSG.MG.A.1,MATH.CONTENT,MG,Modeling with Geometry,HSG,High School: Geometry,A1,"Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder).*"
CCSS.MATH.CONTENT.HSG.MG.A.2,MATH.CONTENT,MG,Modeling with Geometry,HSG,High School: Geometry,A2,"Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot).*"
CCSS.MATH.CONTENT.HSG.MG.A.3,MATH.CONTENT,MG,Modeling with Geometry,HSG,High School: Geometry,A3,"Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios).*"
CCSS.MATH.CONTENT.HSG.SRT.A.1,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,A1,Verify experimentally the properties of dilations given by a center and a scale factor:
CCSS.MATH.CONTENT.HSG.SRT.A.1.a,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,A1a,"A dilation takes a line not passing through the center of the dilation to a parallel line, and leaves a line passing through the center unchanged."
CCSS.MATH.CONTENT.HSG.SRT.A.1.b,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,A1b,The dilation of a line segment is longer or shorter in the ratio given by the scale factor.
CCSS.MATH.CONTENT.HSG.SRT.A.2,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,A2,"Given two figures, use the definition of similarity in terms of similarity transformations to decide if they are similar; explain using similarity transformations the meaning of similarity for triangles as the equality of all corresponding pairs of angles and the proportionality of all corresponding pairs of sides."
CCSS.MATH.CONTENT.HSG.SRT.A.3,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,A3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
CCSS.MATH.CONTENT.HSG.SRT.B.4,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,B4,"Prove theorems about triangles. Theorems include: a line parallel to one side of a triangle divides the other two proportionally, and conversely; the Pythagorean Theorem proved using triangle similarity."
CCSS.MATH.CONTENT.HSG.SRT.B.5,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,B5,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
CCSS.MATH.CONTENT.HSG.SRT.C.6,MATH.CONTENT,SRT,"Similarity, Right Triangles, & Trigonometry",HSG,High School: Geometry,C6,"Understand that by similarity, side ratios in right triangles are properties of the angles in the triangle, leading to definitions of trigonometric ratios for acute angles."
